Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-04-08,181.0,75527.0,68553.0,61223.0,61849.0,63938.0,56804.0,44431.0,33197.0,38323.0,22324.0,20636.0,20963.0,24773.0,11806.0,3038.0,1524.0,1052.0,798.0,726.0,190.0,271.0,166.0,0.0,70.0
2013-04-09,26.0,99551.0,98959.0,99921.0,68849.0,75611.0,70987.0,54932.0,37966.0,35129.0,31326.0,20940.0,22793.0,16757.0,13204.0,2883.0,2051.0,1193.0,795.0,216.0,78.0,64.0,20.0,19.0,65.0
2013-04-10,165.0,127533.0,133956.0,105161.0,118675.0,113327.0,79471.0,75176.0,48388.0,37174.0,37186.0,30635.0,23068.0,16933.0,15460.0,2787.0,1229.0,1135.0,1028.0,577.0,170.0,98.0,118.0,55.0,0.0
2013-04-11,56.0,99295.0,79314.0,85768.0,82566.0,80019.0,56712.0,52728.0,28170.0,37973.0,27767.0,24797.0,18372.0,13069.0,9277.0,1602.0,1046.0,693.0,649.0,153.0,62.0,56.0,84.0,4.0,18.0
2013-04-12,64.0,82622.0,80318.0,62897.0,66097.0,76469.0,54962.0,65480.0,42275.0,35390.0,22287.0,22005.0,16145.0,12437.0,6849.0,1909.0,840.0,783.0,606.0,87.0,104.0,72.0,46.0,62.0,42.0
2013-04-15,146.0,103295.0,104743.0,98980.0,79060.0,86227.0,77503.0,60393.0,43585.0,34351.0,26823.0,23359.0,19380.0,14360.0,13384.0,2216.0,1354.0,1349.0,1124.0,254.0,150.0,84.0,160.0,1.0,18.0
2013-04-16,87.0,113879.0,129230.0,90231.0,78730.0,74890.0,71598.0,51342.0,31164.0,28081.0,22382.0,19907.0,15180.0,16725.0,10044.0,2578.0,1905.0,1436.0,1174.0,94.0,156.0,70.0,12.0,30.0,13.0
2013-04-17,97.0,81080.0,94403.0,92511.0,87475.0,80237.0,77218.0,52517.0,38913.0,29165.0,30343.0,27972.0,22353.0,42041.0,17959.0,4089.0,2104.0,2705.0,2349.0,849.0,70.0,43.0,4.0,0.0,2.0
2013-04-18,12.0,79782.0,79312.0,75506.0,59354.0,65184.0,56516.0,38748.0,33436.0,27864.0,20582.0,19699.0,15501.0,16357.0,9275.0,1856.0,808.0,678.0,619.0,61.0,55.0,21.0,11.0,0.0,0.0
2013-04-19,4.0,74371.0,51457.0,51094.0,47373.0,47367.0,53446.0,33558.0,24166.0,18620.0,19618.0,14712.0,11343.0,9112.0,8756.0,2251.0,410.0,431.0,287.0,291.0,20.0,21.0,3.0,2.0,0.0
2013-04-22,35.0,98712.0,109863.0,149836.0,87381.0,74001.0,71286.0,133897.0,49049.0,39013.0,29246.0,48926.0,19345.0,14419.0,10575.0,2165.0,1602.0,739.0,630.0,88.0,236.0,22.0,32.0,7.0,0.0
2013-04-23,66.0,146310.0,122112.0,114503.0,94117.0,95359.0,84188.0,74575.0,41744.0,36675.0,24485.0,31639.0,20591.0,14434.0,11954.0,2214.0,766.0,668.0,441.0,86.0,33.0,14.0,58.0,17.0,4.0
2013-04-24,51.0,106058.0,111260.0,113933.0,65078.0,68924.0,63201.0,60789.0,30412.0,26022.0,20162.0,16933.0,11386.0,9013.0,6199.0,1918.0,866.0,683.0,701.0,192.0,168.0,126.0,19.0,4.0,4.0
